datecode,year,month,day,temp,wind,flow
36930,2001,2,8,38.944,6.5773,1.72E+05
36931,2001,2,9,21.128,11.819,2.38E+05
36932,2001,2,10,10.084,5.6388,2.71E+05
36933,2001,2,11,23.082,8.7293,2.46E+05
36934,2001,2,12,31.335,5.8796,2.01E+05
36935,2001,2,13,32.751,5.4015,1.99E+05
36936,2001,2,14,24.977,7.6482,2.26E+05
36937,2001,2,15,26.773,5.4054,2.21E+05
36938,2001,2,16,14.068,12.755,2.68E+05
36939,2001,2,17,8.7727,8.7684,2.94E+05
36940,2001,2,18,24.132,11.305,2.54E+05
36941,2001,2,19,31.723,8.6867,2.11E+05
36942,2001,2,20,17.342,11.504,2.56E+05
36943,2001,2,21,13.905,4.8987,2.77E+05
36944,2001,2,22,21.514,10.535,2.61E+05
36945,2001,2,23,26.032,9.6714,2.18E+05
36946,2001,2,24,39.627,15.294,1.81E+05
36947,2001,2,25,27.473,12.846,2.26E+05
36948,2001,2,26,24.72,9.0451,2.30E+05
36949,2001,2,27,15.045,8.4579,2.72E+05
36950,2001,2,28,20.735,8.594,2.59E+05
36951,2001,3,1,32.815,9.6145,2.00E+05
36952,2001,3,2,32.351,5.7304,1.81E+05
36953,2001,3,3,34.599,7.8251,1.57E+05
36954,2001,3,4,24.123,11.215,2.20E+05
36955,2001,3,5,23.871,13.073,2.56E+05
36956,2001,3,6,28.41,7.2671,2.27E+05
36957,2001,3,7,31.946,10.066,1.99E+05
36958,2001,3,8,28.881,9.8301,2.22E+05
36959,2001,3,9,29.289,5.2734,1.93E+05
36960,2001,3,10,35.482,10.135,1.71E+05
36961,2001,3,11,30.831,9.862,1.91E+05
36962,2001,3,12,35.738,11.05,1.94E+05
36963,2001,3,13,34.269,10.088,1.98E+05
36964,2001,3,14,38.425,6.5003,1.69E+05
36965,2001,3,15,33.11,15.338,2.10E+05
36966,2001,3,16,30.914,11.739,2.09E+05
36967,2001,3,17,29.895,5.1301,1.79E+05
36968,2001,3,18,32.873,2.6282,1.71E+05
36969,2001,3,19,35.424,4.2891,1.72E+05
36970,2001,3,20,37.714,4.3172,1.57E+05
36971,2001,3,21,37.392,5.6802,1.56E+05
36972,2001,3,22,40.135,6.4078,1.42E+05
36973,2001,3,23,33.793,11.277,1.56E+05
36974,2001,3,24,22.387,12.192,2.13E+05
36975,2001,3,25,18.378,11.064,2.55E+05
36976,2001,3,26,29.181,6.7007,2.16E+05
36977,2001,3,27,31.316,6.3249,1.88E+05
36978,2001,3,28,38.755,7.0003,1.64E+05
36979,2001,3,29,37.687,5.8854,1.61E+05
36980,2001,3,30,39.519,5.4092,1.40E+05
36981,2001,3,31,38.098,10.473,1.41E+05
36982,2001,4,1,38.576,5.392,1.47E+05
36983,2001,4,2,40.126,10.022,1.58E+05
36984,2001,4,3,37.54,8.9524,1.66E+05
36985,2001,4,4,42.756,7.1852,1.41E+05
36986,2001,4,5,50.72,6.5517,1.26E+05
36987,2001,4,6,47.592,8.3668,1.11E+05
36988,2001,4,7,60.965,17.262,63238
36989,2001,4,8,51.491,9.0396,83072
36990,2001,4,9,42.587,10.06,1.33E+05
36991,2001,4,10,47.361,9.0649,1.26E+05
36992,2001,4,11,58.821,15.012,97454
36993,2001,4,12,46.27,12.833,1.24E+05
36994,2001,4,13,47.238,6.3466,98418
36995,2001,4,14,53.492,7.6512,73716
36996,2001,4,15,43.72,10.935,1.01E+05
36997,2001,4,16,32.419,12.237,1.87E+05
36998,2001,4,17,36.906,6.0966,1.63E+05
36999,2001,4,18,43.578,5.9986,1.30E+05
37000,2001,4,19,55.437,10.671,91671
37001,2001,4,20,61.621,9.3832,70000
37002,2001,4,21,61.74,10.99,53427
37003,2001,4,22,58.603,11.197,81620
37004,2001,4,23,50.467,16.194,92249
37005,2001,4,24,50.843,6.6831,96019
37006,2001,4,25,53.695,9.6085,82992
37007,2001,4,26,61.989,10.713,65507
37008,2001,4,27,50.947,7.1211,76951
37009,2001,4,28,54.069,7.8111,71698
37010,2001,4,29,64.196,10.108,59684
37011,2001,4,30,69.345,8.2221,55692
37012,2001,5,1,72.93,12.364,54005
37013,2001,5,2,69.449,8.8797,55022
37014,2001,5,3,58.077,8.5999,62791
37015,2001,5,4,51.322,10.712,76728
37016,2001,5,5,54.299,9.0519,73823
37017,2001,5,6,61.023,9.1814,62964
37018,2001,5,7,58.16,8.6462,69123
37019,2001,5,8,62.841,9.89,60630
37020,2001,5,9,68.971,10.425,56173
37021,2001,5,10,64.091,8.3651,56694
37022,2001,5,11,46.625,8.9029,79668
37023,2001,5,12,49.65,4.6115,74811
37024,2001,5,13,56.941,6.0546,62385
37025,2001,5,14,57.769,9.713,77802
37026,2001,5,15,71.407,8.8665,58720
37027,2001,5,16,67.074,4.2469,56904
37028,2001,5,17,67.069,6.8284,56304
37029,2001,5,18,60.789,6.6391,52287
37030,2001,5,19,62.438,4.4866,46042
37031,2001,5,20,65.722,10.499,49298
37032,2001,5,21,56.498,10.999,63406
37033,2001,5,22,49.744,9.1145,76987
37034,2001,5,23,49.104,6.437,86733
37035,2001,5,24,48.734,4.5926,85665
37036,2001,5,25,49.311,3.6058,73626
37037,2001,5,26,50.84,9.2668,67248
37038,2001,5,27,55.427,5.3798,61264
37039,2001,5,28,59.071,5.276,55604
37040,2001,5,29,51.938,6.9738,77267
37041,2001,5,30,53.464,6.3153,76741
37042,2001,5,31,51.047,9.2425,85563
37043,2001,6,1,54.769,8.0467,68449
37044,2001,6,2,49.857,9.058,77657
37045,2001,6,3,50.21,5.6613,81486
37046,2001,6,4,49.481,7.7517,94732
37047,2001,6,5,52.811,7.9574,90058
37048,2001,6,6,56.423,4.5431,76582
37049,2001,6,7,60.066,2.8823,62785
37050,2001,6,8,64.564,4.1283,55135
37051,2001,6,9,72.555,6.2315,44544
37052,2001,6,10,72.179,5.394,49845
37053,2001,6,11,72.539,9.6152,53914
37054,2001,6,12,74.4,5.4854,53842
37055,2001,6,13,80.327,9.7794,52999
37056,2001,6,14,75.714,8.9502,53475
37057,2001,6,15,66.946,6.787,48974
37058,2001,6,16,69.587,5.3567,42743
37059,2001,6,17,71.296,8.0414,44634
37060,2001,6,18,78.803,14.092,53066
37061,2001,6,19,67.256,5.8191,53419
37062,2001,6,20,67.039,5.0622,53296
37063,2001,6,21,60.947,5.8897,54406
37064,2001,6,22,59.386,3.7253,51219
37065,2001,6,23,64.943,4.7654,42959
37066,2001,6,24,70.128,6.8251,43811
37067,2001,6,25,74.784,7.0566,51007
37068,2001,6,26,75.258,5.6537,50310
37069,2001,6,27,75.144,4.478,49644
37070,2001,6,28,75.606,5.8579,49229
37071,2001,6,29,78.076,7.1514,43208
37072,2001,6,30,75.618,9.8581,36874
37073,2001,7,1,56.782,7.9781,45860
37074,2001,7,2,64.358,6.6721,49545
37075,2001,7,3,73.412,7.7492,42943
37076,2001,7,4,71.217,10.417,39841
37077,2001,7,5,61.574,6.0278,48220
37078,2001,7,6,71.317,8.4326,43333
37079,2001,7,7,77.126,4.6755,37888
37080,2001,7,8,77.028,5.1669,41006
37081,2001,7,9,79.005,5.3972,49875
37082,2001,7,10,72.773,8.2025,49620
37083,2001,7,11,68.193,4.6728,50311
37084,2001,7,12,69.125,5.2985,49658
37085,2001,7,13,71.833,5.1966,45030
37086,2001,7,14,75.296,5.6001,37129
37087,2001,7,15,76.171,6.2456,41156
37088,2001,7,16,77.426,6.8372,49013
37089,2001,7,17,73.54,5.1205,49888
37090,2001,7,18,74.547,3.8876,49330
37091,2001,7,19,77.43,4.7538,48860
37092,2001,7,20,80.914,4.3627,42982
37093,2001,7,21,80.955,4.7044,36462
37094,2001,7,22,78.179,5.4706,40047
37095,2001,7,23,78.041,6.0571,47625
37096,2001,7,24,75.964,7.0927,49019
37097,2001,7,25,67.646,9.7975,51019
37098,2001,7,26,67.406,9.666,50685
37099,2001,7,27,69.216,7.7884,44500
37100,2001,7,28,73.326,4.5196,37755
37101,2001,7,29,73.663,4.1032,41168
37102,2001,7,30,76.471,6.4333,49222
37103,2001,7,31,83.522,8.248,47535
37104,2001,8,1,79.681,6.9053,46795
37105,2001,8,2,75.878,3.8958,47198
37106,2001,8,3,73.425,4.5708,42536
37107,2001,8,4,75.314,3.985,36095
37108,2001,8,5,80.185,7.0475,38786
37109,2001,8,6,83.565,7.2528,47065
37110,2001,8,7,84.44,5.4451,47827
37111,2001,8,8,83.625,7.478,46211
37112,2001,8,9,76.992,9.4455,47881
37113,2001,8,10,67.606,5.573,42534
37114,2001,8,11,69.089,4.7516,37569
37115,2001,8,12,72.301,6.9848,39803
37116,2001,8,13,65.519,6.3419,49481
37117,2001,8,14,68.128,6.7665,49198
37118,2001,8,15,66.806,5.7576,49238
37119,2001,8,16,65.3,9.4995,50225
37120,2001,8,17,69.459,6.4063,44911
37121,2001,8,18,65.811,8.1269,37413
37122,2001,8,19,65.092,7.9787,42472
37123,2001,8,20,68.772,4.8873,49968
37124,2001,8,21,71.213,8.7786,48948
37125,2001,8,22,72.158,4.6131,49010
37126,2001,8,23,70.397,7.1633,49720
37127,2001,8,24,71.815,7.5695,43787
37128,2001,8,25,70.705,7.0361,37195
37129,2001,8,26,72.607,5.1203,41987
37130,2001,8,27,72.098,6.8891,48906
37131,2001,8,28,67.915,3.9544,50315
37132,2001,8,29,72.242,7.9848,49224
37133,2001,8,30,72.528,7.5921,47884
37134,2001,8,31,61.279,7.4164,42524
37135,2001,9,1,60.179,4.8597,36779
37136,2001,9,2,69.609,7.1317,32966
37137,2001,9,3,70.97,7.3903,41921
37138,2001,9,4,64.02,6.228,50444
37139,2001,9,5,67.571,6.6418,50138
37140,2001,9,6,73.816,10.378,48444
37141,2001,9,7,75.038,11.564,43931
37142,2001,9,8,68.2,6.6576,38555
37143,2001,9,9,57.627,7.5298,46685
37144,2001,9,10,61.845,5.5832,53262
37145,2001,9,11,66.508,6.6239,51701
37146,2001,9,12,67.379,8.5329,50950
37147,2001,9,13,56.205,9.5989,56819
37148,2001,9,14,55.909,5.3795,52726
37149,2001,9,15,57.033,2.7964,44822
37150,2001,9,16,61.41,4.3063,46307
37151,2001,9,17,59.678,3.1222,55057
37152,2001,9,18,63.518,10.29,53492
37153,2001,9,19,58.511,9.4012,57312
37154,2001,9,20,63.266,5.4317,53375
37155,2001,9,21,59.678,4.1343,49028
37156,2001,9,22,63.757,4.4997,40845
37157,2001,9,23,50.586,12.165,59086
37158,2001,9,24,46.563,11.891,89544
37159,2001,9,25,51.441,9.2102,87847
37160,2001,9,26,54.351,7.6414,72562
37161,2001,9,27,53.565,7.0728,72642
37162,2001,9,28,50.911,5.523,77177
37163,2001,9,29,52.38,2.7207,59606
37164,2001,9,30,58.915,3.8973,55416
37165,2001,10,1,62.82,3.7769,57798
37166,2001,10,2,69.044,10.547,54072
37167,2001,10,3,60.061,8.4299,56730
37168,2001,10,4,50.428,6.1258,73849
37169,2001,10,5,43.233,7.2619,1.01E+05
37170,2001,10,6,37.589,5.6638,1.17E+05
37171,2001,10,7,47.152,7.4167,97872
37172,2001,10,8,58.07,12.098,78041
37173,2001,10,9,63.453,12.159,62263
37174,2001,10,10,56.549,9.9444,69947
37175,2001,10,11,54.938,7.2426,71840
37176,2001,10,12,54.511,6.2092,73359
37177,2001,10,13,54.536,6.6707,63586
37178,2001,10,14,49.125,8.9403,84377
37179,2001,10,15,46.178,8.4008,1.08E+05
37180,2001,10,16,41.311,10.458,1.29E+05
37181,2001,10,17,44.8,7.4594,1.22E+05
37182,2001,10,18,51.289,8.0373,97790
37183,2001,10,19,50.763,7.7052,87263
37184,2001,10,20,53.807,5.4773,68283
37185,2001,10,21,50.427,3.1697,79489
37186,2001,10,22,56.293,8.0407,78529
37187,2001,10,23,56.012,5.9274,75152
37188,2001,10,24,43.756,14.998,1.17E+05
37189,2001,10,25,37.479,19.717,1.82E+05
37190,2001,10,26,38.102,12.37,1.61E+05
37191,2001,10,27,36.775,5.9721,1.41E+05
37192,2001,10,28,48.621,11.709,1.16E+05
37193,2001,10,29,46.34,10.712,1.20E+05
37194,2001,10,30,49.162,9.5126,1.17E+05
37195,2001,10,31,60.09,15.103,80340
37196,2001,11,1,58.57,9.8285,74987
37197,2001,11,2,50.421,7.0932,87169
37198,2001,11,3,53.654,5.523,75419
37199,2001,11,4,42.707,3.092,1.05E+05
37200,2001,11,5,46.008,6.5413,1.16E+05
37201,2001,11,6,55.225,7.8152,87446
37202,2001,11,7,54.276,8.3698,91685
37203,2001,11,8,37.844,8.303,1.47E+05
37204,2001,11,9,46.01,10.62,1.24E+05
37205,2001,11,10,43.322,8.476,1.10E+05
37206,2001,11,11,38.731,3.9618,1.26E+05
37207,2001,11,12,47.759,9.2539,1.18E+05
37208,2001,11,13,51.784,7.6424,1.09E+05
37209,2001,11,14,57.964,7.7439,79397
37210,2001,11,15,56.025,6.5538,73977
37211,2001,11,16,44.296,4.5309,1.05E+05
37212,2001,11,17,52.463,4.3722,78392
37213,2001,11,18,53.492,9.1534,82162
37214,2001,11,19,35.715,9.3904,1.55E+05
37215,2001,11,20,38.074,9.9864,1.61E+05
37216,2001,11,21,44.549,5.9788,1.18E+05
37217,2001,11,22,48.307,9.2207,99712
37218,2001,11,23,53.42,11.494,85357
37219,2001,11,24,51.484,13.907,89422
37220,2001,11,25,39.703,9.0324,1.40E+05
37221,2001,11,26,44.323,11.005,1.39E+05
37222,2001,11,27,37.272,7.9344,1.51E+05
37223,2001,11,28,37.194,5.2541,1.57E+05
37224,2001,11,29,40.874,9.8634,1.50E+05
37225,2001,11,30,40.64,9.1765,1.41E+05
37226,2001,12,1,34.409,5.5499,1.51E+05
37227,2001,12,2,43.974,8.4738,1.30E+05
37228,2001,12,3,50.25,5.9909,1.06E+05
37229,2001,12,4,57.93,8.6216,83365
37230,2001,12,5,50.804,14.022,95414
37231,2001,12,6,40.027,6.3924,1.38E+05
37232,2001,12,7,38.243,5.6842,1.44E+05
37233,2001,12,8,31.961,6.6367,1.61E+05
37234,2001,12,9,33.488,8.3402,1.72E+05
37235,2001,12,10,35.441,4.309,1.67E+05
37236,2001,12,11,40.698,7.3575,1.51E+05
37237,2001,12,12,42.816,6.0577,1.38E+05
37238,2001,12,13,32.83,6.2772,1.72E+05
37239,2001,12,14,32.127,4.1878,1.78E+05
37240,2001,12,15,39.263,9.5867,1.53E+05
37241,2001,12,16,43.105,5.5138,1.34E+05
37242,2001,12,17,33.596,5.6729,1.72E+05
37243,2001,12,18,39.786,7.7023,1.51E+05
37244,2001,12,19,30.633,10.827,2.01E+05
37245,2001,12,20,29.838,4.5561,1.96E+05
37246,2001,12,21,34.771,8.5148,1.75E+05
37247,2001,12,22,35.522,13.21,1.59E+05
37248,2001,12,23,21.689,12.172,2.24E+05
37249,2001,12,24,16.396,10.042,2.46E+05
37250,2001,12,25,14.815,7.4215,2.48E+05
37251,2001,12,26,16.785,9.6214,2.73E+05
37252,2001,12,27,21.378,8.7325,2.48E+05
37253,2001,12,28,15.239,9.304,2.62E+05
37254,2001,12,29,10.802,10.556,2.87E+05
37255,2001,12,30,11.868,9.9542,2.90E+05
37256,2001,12,31,14.112,7.4775,2.75E+05
37257,2002,1,1,17.842,3.9148,2.68E+05
37258,2002,1,2,18.991,5.8405,2.67E+05
37259,2002,1,3,21.423,8.9271,2.67E+05
37260,2002,1,4,31.176,8.6476,2.21E+05
37261,2002,1,5,32.24,7.0537,1.98E+05
37262,2002,1,6,23.259,9.5141,2.41E+05
37263,2002,1,7,22.967,8.6885,2.57E+05
37264,2002,1,8,39.527,11.255,1.97E+05
37265,2002,1,9,43.34,8.5008,1.56E+05
37266,2002,1,10,36.412,9.698,1.82E+05
37267,2002,1,11,36.428,8.3541,1.75E+05
37268,2002,1,12,31.163,8.2381,2.01E+05
37269,2002,1,13,34.641,8.424,1.89E+05
37270,2002,1,14,33.06,7.3291,1.97E+05
37271,2002,1,15,28.303,7.0133,2.19E+05
37272,2002,1,16,22.58,7.5264,2.46E+05
37273,2002,1,17,17.133,7.7778,2.68E+05
37274,2002,1,18,10.857,4.74,2.92E+05
37275,2002,1,19,24.193,8.4647,2.42E+05
37276,2002,1,20,29.211,9.1625,2.19E+05
37277,2002,1,21,30.358,8.9181,2.20E+05
37278,2002,1,22,42.367,10.698,1.69E+05
37279,2002,1,23,35.702,7.4057,1.78E+05
37280,2002,1,24,32.013,8.57,2.01E+05
37281,2002,1,25,41.382,12.305,1.71E+05
37282,2002,1,26,42.935,9.8272,1.41E+05
37283,2002,1,27,44.882,9.0107,1.35E+05
37284,2002,1,28,32.729,10.577,1.98E+05
37285,2002,1,29,27.652,7.5433,2.30E+05
37286,2002,1,30,29.088,10.656,2.31E+05
37287,2002,1,31,29.613,11.374,2.27E+05
37288,2002,2,1,22.346,7.3949,2.34E+05
37289,2002,2,2,28.39,10.651,2.18E+05
37290,2002,2,3,20.713,11.885,2.44E+05
37291,2002,2,4,16.719,7.7569,2.86E+05
37292,2002,2,5,23.869,6.7957,2.50E+05
37293,2002,2,6,32.067,9.504,2.15E+05
37294,2002,2,7,34.847,8.0879,1.93E+05
37295,2002,2,8,36.438,5.8597,1.69E+05
37296,2002,2,9,40.033,9.8403,1.52E+05
37297,2002,2,10,26.323,10.031,2.29E+05
37298,2002,2,11,34.32,15.433,2.30E+05
37299,2002,2,12,27.13,10.549,2.34E+05
37300,2002,2,13,31.054,11.575,2.26E+05
37301,2002,2,14,40.132,14.09,1.90E+05
37302,2002,2,15,37.052,10.16,1.87E+05
37303,2002,2,16,32.744,10.088,1.93E+05
37304,2002,2,17,30.048,7.4776,2.00E+05
37305,2002,2,18,42.908,10.145,1.68E+05
37306,2002,2,19,42.856,7.1584,1.61E+05
37307,2002,2,20,35.522,10.583,1.82E+05
37308,2002,2,21,26.444,10.149,2.41E+05
37309,2002,2,22,29.853,5.1154,2.03E+05
37310,2002,2,23,40.207,9.9076,1.73E+05
37311,2002,2,24,46.327,11.794,1.33E+05
37312,2002,2,25,28.885,10.253,2.14E+05
37313,2002,2,26,20.636,12.375,2.64E+05
37314,2002,2,27,20.476,8.1318,2.59E+05
37315,2002,2,28,24.293,8.8179,2.56E+05
37316,2002,3,1,26.71,8.5894,2.25E+05
37317,2002,3,2,20.398,11.897,2.44E+05
37318,2002,3,3,4.2256,9.3879,3.09E+05
37319,2002,3,4,10.543,7.067,3.21E+05
37320,2002,3,5,25.63,4.4052,2.54E+05
37321,2002,3,6,30.219,9.6356,2.26E+05
37322,2002,3,7,35.731,11.035,2.09E+05
37323,2002,3,8,49.986,10.009,1.27E+05
37324,2002,3,9,21.178,20.884,2.58E+05
37325,2002,3,10,23.731,8.9418,2.49E+05
37326,2002,3,11,34.283,6.8046,2.05E+05
37327,2002,3,12,41.424,8.3613,1.56E+05
37328,2002,3,13,43.271,9.4112,1.44E+05
37329,2002,3,14,41.08,12.685,1.77E+05
37330,2002,3,15,33.421,10.461,1.92E+05
37331,2002,3,16,33.849,9.9337,1.76E+05
37332,2002,3,17,34.938,7.5805,1.87E+05
37333,2002,3,18,35.771,5.6944,1.81E+05
37334,2002,3,19,38.147,7.3084,1.72E+05
37335,2002,3,20,32.725,10.696,1.95E+05
37336,2002,3,21,16.688,14.643,2.87E+05
37337,2002,3,22,28.918,12.145,2.33E+05
37338,2002,3,23,35.601,7.4394,1.73E+05
37339,2002,3,24,25.878,16.703,2.39E+05
37340,2002,3,25,26.579,11.919,2.50E+05
37341,2002,3,26,29.61,6.1633,2.15E+05
37342,2002,3,27,37.753,9.4064,1.74E+05
37343,2002,3,28,41.842,7.311,1.62E+05
37344,2002,3,29,41.365,7.1463,1.51E+05
37345,2002,3,30,40.778,9.2657,1.39E+05
37346,2002,3,31,35.795,7.8165,1.65E+05
37347,2002,4,1,33.885,7.7343,1.92E+05
37348,2002,4,2,33.496,8.3766,2.01E+05
37349,2002,4,3,31.491,7.061,2.02E+05
37350,2002,4,4,29.771,4.6122,2.09E+05
37351,2002,4,5,31.959,5.2679,1.92E+05
37352,2002,4,6,37.367,11.407,1.57E+05
37353,2002,4,7,43.688,7.5234,1.62E+05
37354,2002,4,8,44.42,7.6721,1.49E+05
37355,2002,4,9,41.191,6.2863,1.56E+05
37356,2002,4,10,53.715,10.834,1.09E+05
37357,2002,4,11,62.998,10.497,73774
37358,2002,4,12,46.702,4.2138,1.05E+05
37359,2002,4,13,51.58,5.4871,86800
37360,2002,4,14,64.074,8.4034,63986
37361,2002,4,15,76.466,12.023,57378
37362,2002,4,16,76.307,14.419,55355
37363,2002,4,17,68.293,6.8809,57127
37364,2002,4,18,69.36,11.947,57120
37365,2002,4,19,45.138,13.109,90220
37366,2002,4,20,40.356,14.361,1.24E+05
37367,2002,4,21,35.742,10.129,1.66E+05
37368,2002,4,22,36.419,4.9824,1.76E+05
37369,2002,4,23,49.71,9.9634,1.24E+05
37370,2002,4,24,49.295,14.257,1.10E+05
37371,2002,4,25,43.015,11.457,1.37E+05
37372,2002,4,26,42.454,7.3147,1.26E+05
37373,2002,4,27,43.186,13.903,1.40E+05
37374,2002,4,28,41.107,8.0737,1.50E+05
37375,2002,4,29,52.493,8.9819,1.06E+05
37376,2002,4,30,51.219,5.7269,99206
37377,2002,5,1,46.689,9.6461,1.16E+05
37378,2002,5,2,43.822,9.6144,1.30E+05
37379,2002,5,3,43.788,5.7332,1.17E+05
37380,2002,5,4,55.523,8.8381,71505
37381,2002,5,5,58.47,8.5604,74830
37382,2002,5,6,62.022,9.2802,64034
37383,2002,5,7,47.438,12.153,99555
37384,2002,5,8,54.58,10.227,99535
37385,2002,5,9,50.817,15.673,1.01E+05
37386,2002,5,10,53.956,7.8869,82362
37387,2002,5,11,44.282,11.023,1.17E+05
37388,2002,5,12,45.107,8.9017,1.23E+05
37389,2002,5,13,48.956,6.8083,1.12E+05
37390,2002,5,14,51.416,6.0581,92567
37391,2002,5,15,66.078,12.421,63195
37392,2002,5,16,45.216,10.698,1.08E+05
37393,2002,5,17,39.345,9.1655,1.44E+05
37394,2002,5,18,42.893,5.7026,1.15E+05
37395,2002,5,19,42.683,8.7703,1.20E+05
37396,2002,5,20,41.415,5.7159,1.34E+05
37397,2002,5,21,50.196,8.6983,1.04E+05
37398,2002,5,22,61.236,13.541,73778
37399,2002,5,23,58.143,12.469,70696
37400,2002,5,24,46.095,10.276,97398
37401,2002,5,25,46.696,7.3026,1.08E+05
37402,2002,5,26,63.017,7.3779,51378
37403,2002,5,27,62.573,5.147,57068
37404,2002,5,28,65.35,5.3264,59832
37405,2002,5,29,71.535,5.7275,56279
37406,2002,5,30,77.778,10.438,54261
37407,2002,5,31,73.291,6.6516,48690
37408,2002,6,1,71.12,7.6422,44459
37409,2002,6,2,53.617,10.725,60815
37410,2002,6,3,56.185,7.6852,81293
37411,2002,6,4,57.248,5.5475,75577
37412,2002,6,5,52.579,4.5704,85800
37413,2002,6,6,60.38,5.7439,66098
37414,2002,6,7,67.648,7.4999,53492
37415,2002,6,8,71.474,4.3013,44525
37416,2002,6,9,75.386,7.5852,47891
37417,2002,6,10,75.739,10.16,56155
37418,2002,6,11,69.398,6.7495,56260
37419,2002,6,12,60.63,5.1862,57766
37420,2002,6,13,58.706,4.617,60328
37421,2002,6,14,59.349,7.1752,57105
37422,2002,6,15,63.404,8.1274,47878
37423,2002,6,16,64.42,6.4084,51898
37424,2002,6,17,64.73,4.305,57030
37425,2002,6,18,70.04,8.2485,55693
37426,2002,6,19,75.557,7.9277,54807
37427,2002,6,20,78.33,5.7686,54084
37428,2002,6,21,72.141,3.6677,50691
37429,2002,6,22,80.307,6.3821,43918
37430,2002,6,23,79.531,4.9808,47019
37431,2002,6,24,80.876,5.6772,53736
37432,2002,6,25,77.961,7.7432,53380
37433,2002,6,26,75.435,7.5456,53630
37434,2002,6,27,70.021,4.3969,52689
37435,2002,6,28,75.456,4.1871,47711
37436,2002,6,29,78.158,6.7847,41682
37437,2002,6,30,84.377,7.5136,44521
37438,2002,7,1,83.53,9.555,50759
37439,2002,7,2,82.974,8.0911,50813
37440,2002,7,3,83.095,7.2725,44031
37441,2002,7,4,71.43,8.7101,39213
37442,2002,7,5,70.12,7.1301,40568
37443,2002,7,6,74.347,3.848,38449
37444,2002,7,7,79.557,6.2703,45133
37445,2002,7,8,80.723,8.4565,51273
37446,2002,7,9,70.752,10.582,52077
37447,2002,7,10,68.561,10.485,52680
37448,2002,7,11,66.269,6.2851,52820
37449,2002,7,12,68.467,4.3235,47964
37450,2002,7,13,70.441,3.4912,41783
37451,2002,7,14,75.283,4.4914,45360
37452,2002,7,15,78.748,4.3146,52766
37453,2002,7,16,78.761,5.525,52994
37454,2002,7,17,80.968,5.4549,53015
37455,2002,7,18,74.774,7.1505,52467
37456,2002,7,19,71.217,5.542,49257
37457,2002,7,20,80.918,7.6511,41847
37458,2002,7,21,85.134,9.2241,45595
37459,2002,7,22,74.525,9.6225,53393
37460,2002,7,23,67.389,9.0067,53968
37461,2002,7,24,69.747,7.0421,52710
37462,2002,7,25,73.053,6.5753,51497
37463,2002,7,26,77.026,5.4881,46602
37464,2002,7,27,78.742,7.9104,40669
37465,2002,7,28,79.972,7.0898,43032
37466,2002,7,29,74.928,6.2342,52651
37467,2002,7,30,81.244,7.0694,50723
37468,2002,7,31,82.619,8.8866,50742
37469,2002,8,1,79.248,10.3,51269
37470,2002,8,2,69.521,5.2585,46787
37471,2002,8,3,76.612,5.7265,39193
37472,2002,8,4,76.884,4.4304,42580
37473,2002,8,5,69.51,11.319,52346
37474,2002,8,6,64.873,7.5965,53666
37475,2002,8,7,67.188,4.5345,52298
37476,2002,8,8,69.579,4.2787,51020
37477,2002,8,9,72.131,6.3564,46464
37478,2002,8,10,77.735,6.5265,39542
37479,2002,8,11,78.824,7.3816,42776
37480,2002,8,12,75.428,8.2497,50714
37481,2002,8,13,69.035,5.5091,52807
37482,2002,8,14,69.004,7.3861,53861
37483,2002,8,15,76.036,9.8073,51890
37484,2002,8,16,73.767,7.8673,47350
37485,2002,8,17,69.247,9.6931,41895
37486,2002,8,18,67.794,5.9782,45911
37487,2002,8,19,64.63,4.2527,53367
37488,2002,8,20,69.122,7.7595,53437
37489,2002,8,21,75.227,8.9948,51613
37490,2002,8,22,67.18,6.4767,52530
37491,2002,8,23,69.168,3.7136,48310
37492,2002,8,24,72.052,3.7943,41912
37493,2002,8,25,69.492,3.8846,45382
37494,2002,8,26,70.976,5.0229,51657
37495,2002,8,27,69.892,7.4986,53078
37496,2002,8,28,67.459,4.5088,52526
37497,2002,8,29,67.772,4.1086,51567
37498,2002,8,30,71.436,4.5565,43915
37499,2002,8,31,71.376,3.8233,38343
37500,2002,9,1,73.645,7.6467,35089
37501,2002,9,2,72.234,10.171,42887
37502,2002,9,3,69.125,6.3153,50795
37503,2002,9,4,68.587,3.9101,51843
37504,2002,9,5,67.897,4.9355,51900
37505,2002,9,6,71.626,5.4501,46673
37506,2002,9,7,73.853,3.8089,41153
37507,2002,9,8,77.901,3.9594,43656
37508,2002,9,9,79.331,5.4571,50165
37509,2002,9,10,65.602,8.9099,51716
37510,2002,9,11,62.861,3.5256,52843
37511,2002,9,12,66.229,4.2716,51664
37512,2002,9,13,66.637,4.2661,45871
37513,2002,9,14,65.843,7.5556,41144
37514,2002,9,15,58.16,5.9267,48586
37515,2002,9,16,63.836,3.7199,53523
37516,2002,9,17,68.318,5.6398,51843
37517,2002,9,18,72.078,8.8116,51447
37518,2002,9,19,72.308,7.9615,50147
37519,2002,9,20,63.936,9.2813,47263
37520,2002,9,21,60.152,6.2892,42882
37521,2002,9,22,52.651,6.4624,55184
37522,2002,9,23,53.37,9.8452,65910
37523,2002,9,24,52.7,4.8202,67747
37524,2002,9,25,60.3,4.9872,58758
37525,2002,9,26,60.914,8.303,55194
37526,2002,9,27,54.647,6.8662,58166
